latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
24.7361,-98.6666,305.49,1.5,1.21,2025-10-30,2136,A,45,6.1NRT,295.02,9.56,D
26.46173,-99.85706,315.3,1.33,1.14,2025-10-30,2136,A,65,6.1NRT,302.54,12.08,D
28.0671,-103.91944,323.37,1,1,2025-10-30,2138,A,73,6.1NRT,308.81,11.14,D
28.06567,-103.92924,323.04,1,1,2025-10-30,2138,A,72,6.1NRT,309.18,10.83,D
33.76283,-98.56438,303.76,2.04,1.39,2025-10-30,2138,A,55,6.1NRT,293.68,9.91,D
33.76083,-98.58578,314.63,2.03,1.39,2025-10-30,2138,A,74,6.1NRT,293.8,31.14,D
33.76586,-98.56993,311.62,2.04,1.39,2025-10-30,2138,A,71,6.1NRT,293.79,22.83,D
33.76399,-98.59136,312.02,2.03,1.39,2025-10-30,2138,A,71,6.1NRT,293.98,23.51,D
31.22586,-115.66742,316.89,3.82,1.83,2025-10-30,2138,A,47,6.1NRT,302.62,62.66,D
31.24122,-115.67272,317.05,3.82,1.83,2025-10-30,2138,A,49,6.1NRT,301.27,62.81,D
31.24796,-115.71465,339.75,3.85,1.83,2025-10-30,2138,A,88,6.1NRT,302.06,256.51,D
31.23936,-115.75108,339.11,3.87,1.83,2025-10-30,2138,A,88,6.1NRT,303.86,251.62,D
31.23472,-115.6784,325.39,3.82,1.83,2025-10-30,2138,A,62,6.1NRT,302.38,112.81,D
31.24125,-115.72009,345.23,3.85,1.83,2025-10-30,2138,A,92,6.1NRT,303.07,324.98,D
31.23253,-115.75594,325.48,3.87,1.83,2025-10-30,2138,A,73,6.1NRT,301.72,119.32,D
33.56577,-109.52319,327.71,1.34,1.15,2025-10-30,2140,A,83,6.1NRT,295.34,37.64,D
33.40994,-110.86373,311.78,1.61,1.25,2025-10-30,2140,A,58,6.1NRT,300.77,13.61,D
34.15722,-109.74857,312.07,1.34,1.15,2025-10-30,2140,A,39,6.1NRT,290.23,14.29,D
34.16703,-109.75151,328.19,1.34,1.15,2025-10-30,2140,A,83,6.1NRT,292.41,38.07,D
34.16456,-109.76509,317.19,1.34,1.15,2025-10-30,2140,A,61,6.1NRT,293.18,19.86,D
34.20082,-109.79726,308.29,1.35,1.15,2025-10-30,2140,A,54,6.1NRT,294.18,9.88,D
35.11196,-112.15813,328.23,1.78,1.31,2025-10-30,2140,A,58,6.1NRT,294.94,52.04,D
35.10813,-112.17722,346.02,1.79,1.31,2025-10-30,2140,A,93,6.1NRT,299.08,119.07,D
35.12323,-112.16098,321.18,1.78,1.31,2025-10-30,2140,A,51,6.1NRT,291.86,35.85,D
35.1194,-112.18015,330.8,1.79,1.31,2025-10-30,2140,A,84,6.1NRT,295.43,63.25,D
40.62761,-104.26299,313.74,1.19,1.08,2025-10-30,2140,A,74,6.1NRT,289.21,16.03,D
42.68341,-111.58438,305.09,1.17,1.08,2025-10-30,2140,A,57,6.1NRT,284.65,10.88,D
42.68097,-111.59805,315.63,1.17,1.08,2025-10-30,2140,A,66,6.1NRT,285.14,20.35,D
44.74174,-109.02009,314.05,1,1,2025-10-30,2142,A,74,6.1NRT,282.55,15.11,D
44.18275,-118.44574,301.28,2.43,1.5,2025-10-30,2142,A,44,6.1NRT,271.37,27.3,D
44.19271,-118.45247,326.55,2.43,1.5,2025-10-30,2142,A,84,6.1NRT,270.68,105.45,D
44.18536,-118.48297,306.19,2.44,1.51,2025-10-30,2142,A,63,6.1NRT,271.41,40.48,D
44.34535,-119.78053,313.88,2.84,1.61,2025-10-30,2142,A,0,6.1NRT,267.14,67.68,D
45.88635,-115.46474,322.93,1.5,1.21,2025-10-30,2142,A,82,6.1NRT,280.54,43.31,D
45.89665,-115.4688,308.86,1.5,1.21,2025-10-30,2142,A,50,6.1NRT,279.37,20.02,D
45.72784,-117.62138,300.19,1.96,1.37,2025-10-30,2142,A,31,6.1NRT,278.69,19.63,D
46.39427,-115.735,342.06,1.51,1.21,2025-10-30,2142,A,93,6.1NRT,282.02,88.17,D
46.40249,-115.72501,305.98,1.5,1.21,2025-10-30,2142,A,51,6.1NRT,279.65,17.29,D
46.39862,-115.74369,323.7,1.51,1.21,2025-10-30,2142,A,83,6.1NRT,280.83,44.07,D
46.52265,-115.76268,300.8,1.5,1.21,2025-10-30,2142,A,42,6.1NRT,281.29,13.82,D
46.50346,-115.85595,322.07,1.52,1.22,2025-10-30,2142,A,57,6.1NRT,282.97,38.41,D
46.51379,-115.86019,324.65,1.52,1.22,2025-10-30,2142,A,83,6.1NRT,282.67,44.27,D
46.49043,-115.97352,357.64,1.54,1.22,2025-10-30,2142,A,99,6.1NRT,284.11,157.25,D
46.48651,-115.99248,307.26,1.54,1.22,2025-10-30,2142,A,65,6.1NRT,281.71,20.5,D
46.57406,-115.78349,309.87,1.5,1.21,2025-10-30,2142,A,42,6.1NRT,279.59,20.29,D
46.57013,-115.80302,319.67,1.5,1.21,2025-10-30,2142,A,73,6.1NRT,281.54,34.93,D
46.57855,-115.79265,324.75,1.5,1.21,2025-10-30,2142,A,83,6.1NRT,279.96,44.56,D
46.63691,-115.77947,343.17,1.49,1.21,2025-10-30,2142,A,93,6.1NRT,282.46,92.15,D
46.63309,-115.79823,318.42,1.5,1.21,2025-10-30,2142,A,78,6.1NRT,281.24,33.09,D
46.66943,-115.67375,371.96,1.47,1.2,2025-10-30,2142,A,100,6.1NRT,283.58,223.98,D
46.66582,-115.69158,345.78,1.48,1.2,2025-10-30,2142,A,94,6.1NRT,281.98,101.88,D
46.65103,-115.76463,305.79,1.49,1.21,2025-10-30,2142,A,21,6.1NRT,279.12,15.31,D
46.64711,-115.78396,363.59,1.49,1.21,2025-10-30,2142,A,100,6.1NRT,283.86,178.42,D
46.64326,-115.80289,315.6,1.5,1.21,2025-10-30,2142,A,73,6.1NRT,280.69,28.58,D
46.63868,-116.17484,323.11,1.56,1.23,2025-10-30,2142,A,78,6.1NRT,282.22,46.27,D
46.76346,-115.62047,305.41,1.46,1.19,2025-10-30,2142,A,61,6.1NRT,278.3,18.26,D
46.75958,-115.63972,338.25,1.46,1.19,2025-10-30,2142,A,91,6.1NRT,281.03,77.94,D
46.64907,-116.17949,370.58,1.56,1.23,2025-10-30,2142,A,94,6.1NRT,284.44,229.57,D
46.64497,-116.19926,360.07,1.57,1.23,2025-10-30,2142,A,0,6.1NRT,284.76,168.46,D
46.87172,-116.02154,327.94,1.51,1.21,2025-10-30,2142,A,85,6.1NRT,280.74,55.52,D
46.868,-116.03966,315.98,1.52,1.22,2025-10-30,2142,A,76,6.1NRT,280.02,33.21,D
46.92746,-116.21494,359.68,1.54,1.22,2025-10-30,2142,A,99,6.1NRT,281.58,166.79,D
46.92363,-116.23345,351.29,1.55,1.23,2025-10-30,2142,A,96,6.1NRT,280.61,128.72,D
46.93762,-116.22044,340.03,1.54,1.22,2025-10-30,2142,A,92,6.1NRT,278.7,89.83,D
46.93367,-116.23956,322.88,1.55,1.23,2025-10-30,2142,A,82,6.1NRT,278.48,46.71,D
47.12476,-115.82007,318.9,1.46,1.19,2025-10-30,2142,A,79,6.1NRT,276.92,37.12,D
47.07348,-116.21101,327.4,1.53,1.22,2025-10-30,2142,A,85,6.1NRT,280.32,55.16,D
47.05647,-116.45494,324.51,1.57,1.24,2025-10-30,2142,A,61,6.1NRT,277.94,44.9,D
47.25151,-115.55478,309.53,1.41,1.18,2025-10-30,2142,A,69,6.1NRT,275.33,21.86,D
47.24774,-115.57373,317.54,1.41,1.18,2025-10-30,2142,A,78,6.1NRT,277.96,32.4,D
47.20512,-115.78612,306.1,1.45,1.19,2025-10-30,2142,A,36,6.1NRT,275.86,17.14,D
47.20161,-115.80351,334.8,1.45,1.19,2025-10-30,2142,A,89,6.1NRT,277.55,66.61,D
47.06701,-116.45909,341.99,1.57,1.24,2025-10-30,2142,A,89,6.1NRT,278.51,91.28,D
47.21519,-115.7905,306.95,1.45,1.19,2025-10-30,2142,A,61,6.1NRT,276.51,18.92,D
47.21144,-115.80914,305.78,1.45,1.19,2025-10-30,2142,A,57,6.1NRT,276.44,17.65,D
47.07344,-116.48299,324.41,1.58,1.24,2025-10-30,2142,A,44,6.1NRT,277.53,44.53,D
47.18344,-116.24554,325.06,1.53,1.22,2025-10-30,2142,A,83,6.1NRT,279.69,46.87,D
47.1797,-116.26357,335.47,1.53,1.22,2025-10-30,2142,A,77,6.1NRT,280.35,68.89,D
47.17597,-116.28152,331.84,1.53,1.22,2025-10-30,2142,A,85,6.1NRT,278.66,60.42,D
47.18634,-116.2858,324.86,1.53,1.22,2025-10-30,2142,A,83,6.1NRT,277.9,47.6,D
47.18265,-116.3036,324.66,1.54,1.22,2025-10-30,2142,A,83,6.1NRT,277.53,47.68,D
47.20669,-116.29636,366.72,1.53,1.22,2025-10-30,2142,A,100,6.1NRT,281.25,200.28,D
47.20295,-116.31451,335.87,1.54,1.22,2025-10-30,2142,A,90,6.1NRT,278.81,71.99,D
47.27017,-116.3975,302.58,1.54,1.22,2025-10-30,2142,A,53,6.1NRT,280.3,15.82,D
47.26617,-116.41673,304.72,1.55,1.23,2025-10-30,2142,A,60,6.1NRT,280.63,18.15,D
47.62967,-114.96642,333.7,1.3,1.13,2025-10-30,2142,A,89,6.1NRT,279.71,55.59,D
47.62673,-114.98162,331.05,1.31,1.13,2025-10-30,2142,A,87,6.1NRT,276.51,50.44,D
47.56692,-115.55885,306.88,1.39,1.17,2025-10-30,2142,A,64,6.1NRT,275.94,16.9,D
47.56456,-115.56485,307.44,1.39,1.17,2025-10-30,2142,A,61,6.1NRT,276.27,17.57,D
47.4468,-116.30081,301.33,1.51,1.21,2025-10-30,2142,A,44,6.1NRT,274.02,14.88,D
47.44338,-116.3173,305.42,1.51,1.21,2025-10-30,2142,A,61,6.1NRT,274.02,19.66,D
47.89853,-114.99456,325.86,1.29,1.13,2025-10-30,2142,A,84,6.1NRT,278.65,39.28,D
47.57047,-116.8384,322.36,1.59,1.24,2025-10-30,2142,A,0,6.1NRT,277.62,47.19,D
48.09225,-115.51034,313.58,1.34,1.15,2025-10-30,2142,A,74,6.1NRT,275.2,24.56,D
49.06113,-115.51321,311.46,1.28,1.12,2025-10-30,2142,A,67,6.1NRT,276.01,21.8,D
49.39316,-115.59884,337.8,1.27,1.12,2025-10-30,2142,A,91,6.1NRT,278.7,61.27,D
49.38987,-115.61586,311.82,1.27,1.12,2025-10-30,2142,A,61,6.1NRT,277.84,19.83,D
49.40258,-115.60345,310.5,1.27,1.12,2025-10-30,2142,A,70,6.1NRT,276.29,19.04,D
49.3993,-115.62048,310.05,1.27,1.12,2025-10-30,2142,A,69,6.1NRT,278.17,18.78,D
49.68571,-115.21812,304.18,1.21,1.1,2025-10-30,2142,A,46,6.1NRT,275.35,12.52,D
49.6951,-115.22177,316.1,1.21,1.1,2025-10-30,2142,A,76,6.1NRT,275.21,24.31,D
49.37326,-118.18814,303.29,1.65,1.26,2025-10-30,2142,A,55,6.1NRT,270.69,19.99,D
49.36908,-118.20742,309.89,1.66,1.27,2025-10-30,2142,A,69,6.1NRT,270.01,29.3,D
49.24998,-119.1757,300.85,1.86,1.33,2025-10-30,2142,A,42,6.1NRT,271.81,22.29,D
49.41389,-119.24694,301.24,1.86,1.33,2025-10-30,2142,A,37,6.1NRT,270.54,20.54,D
49.07195,-124.36604,306.92,3.41,1.74,2025-10-30,2142,A,0,6.1NRT,274.02,68.26,D
49.64278,-126.04333,316.74,2.18,1.43,2025-10-30,2320,A,58,6.1NRT,276.16,59.43,D
39.13829,-122.24516,331.99,2.75,1.59,2025-10-30,2316,A,84,6.1NRT,291.02,131.68,D
39.15226,-122.24659,311.86,2.75,1.59,2025-10-30,2316,A,51,6.1NRT,290.45,41.17,D
43.01096,-124.07675,325.46,2.35,1.48,2025-10-30,2318,A,79,6.1NRT,288.53,82.58,D
19.39464,-92.04445,327,1.11,1.05,2025-10-31,0300,T,100,6.1NRT,297.02,25.18,N
19.44088,-92.03765,310.12,1.11,1.05,2025-10-31,0300,T,69,6.1NRT,296.84,6.92,N
29.88595,-91.86383,305.76,1.01,1,2025-10-31,0302,T,61,6.1NRT,283.3,9.02,N
29.89341,-91.87559,306.3,1.01,1,2025-10-31,0302,T,68,6.1NRT,282.73,9.65,N
29.89205,-91.88577,303.08,1.01,1,2025-10-31,0302,T,53,6.1NRT,283.27,7.64,N
35.88948,-89.78579,300.11,1.36,1.15,2025-10-31,0304,T,17,6.1NRT,280.64,11.27,N
39.19286,-91.60516,305.75,1.21,1.09,2025-10-31,0304,T,65,6.1NRT,276.03,15.19,N
41.05684,-94.33147,303.74,1.03,1.01,2025-10-31,0304,T,57,6.1NRT,275.38,11.09,N
44.34881,-122.40264,321.51,1.02,1.01,2025-10-31,0444,T,100,6.1NRT,282.61,22.91,N
44.35755,-122.40534,319.95,1.02,1.01,2025-10-31,0444,T,99,6.1NRT,280.42,21.7,N
44.38104,-122.55449,309.49,1.02,1.01,2025-10-31,0444,T,78,6.1NRT,280.78,13.4,N
45.82423,-121.19911,306.47,1.01,1,2025-10-31,0444,T,68,6.1NRT,274.92,11.62,N
45.79952,-121.51754,333.22,1,1,2025-10-31,0444,T,100,6.1NRT,278.5,37.33,N
45.80825,-121.52008,310.69,1,1,2025-10-31,0444,T,81,6.1NRT,277.46,14.3,N
45.80655,-121.53262,304.33,1,1,2025-10-31,0444,T,60,6.1NRT,277.18,10.01,N
45.5794,-123.47659,302.99,1.04,1.02,2025-10-31,0444,T,53,6.1NRT,277.36,9.71,N
45.57742,-123.48932,303.26,1.04,1.02,2025-10-31,0444,T,54,6.1NRT,278.45,9.87,N
45.97066,-121.55249,310.17,1,1,2025-10-31,0444,T,79,6.1NRT,275.48,14.59,N
46.65429,-116.19451,304.55,1.5,1.21,2025-10-31,0444,T,61,6.1NRT,266.56,20.87,N
45.82575,-123.32567,302.01,1.03,1.01,2025-10-31,0444,T,46,6.1NRT,273.57,9.21,N
46.93485,-116.22863,300.19,1.51,1.21,2025-10-31,0444,T,21,6.1NRT,274.15,15.81,N
46.96449,-116.13689,333.51,1.53,1.22,2025-10-31,0444,T,100,6.1NRT,276.33,70.74,N
46.963,-116.15438,302.28,1.52,1.22,2025-10-31,0444,T,48,6.1NRT,273.01,16.63,N
46.97531,-116.1381,344,1.53,1.22,2025-10-31,0444,T,100,6.1NRT,275.94,102.74,N
46.97375,-116.15618,307.52,1.52,1.22,2025-10-31,0444,T,72,6.1NRT,272.98,22.86,N
46.32769,-123.14049,301.58,1.02,1.01,2025-10-31,0444,T,42,6.1NRT,274.21,8.48,N
47.2127,-116.29863,308.63,1.51,1.21,2025-10-31,0444,T,75,6.1NRT,271.18,24.97,N
46.7297,-122.09108,307.54,1,1,2025-10-31,0444,T,72,6.1NRT,269.31,13.13,N
47.89528,-115.00144,301.06,1.79,1.31,2025-10-31,0444,T,37,6.1NRT,271.96,22.64,N
47.82324,-116.96108,305.27,1.42,1.18,2025-10-31,0444,T,64,6.1NRT,272.91,18.68,N
47.89822,-117.02303,309.86,1.42,1.18,2025-10-31,0444,T,79,6.1NRT,273.05,24.71,N
48.13875,-116.73177,303.44,1.47,1.2,2025-10-31,0444,T,55,6.1NRT,273.11,18.68,N
48.52738,-119.8179,313.03,1.12,1.05,2025-10-31,0444,T,86,6.1NRT,273.46,19.79,N
48.20835,-124.5436,314.68,1.04,1.02,2025-10-31,0446,T,86,6.1NRT,271.74,18.78,N
48.20625,-124.55699,317.07,1.04,1.02,2025-10-31,0446,T,93,6.1NRT,271.49,20.99,N
49.40233,-115.59774,310.9,1.74,1.29,2025-10-31,0446,T,81,6.1NRT,270.35,35.64,N
49.40065,-115.61996,301.09,1.74,1.29,2025-10-31,0446,T,37,6.1NRT,269.07,21.69,N
49.39994,-115.60372,316.46,1.74,1.29,2025-10-31,0446,T,93,6.1NRT,270.43,44.66,N
48.92711,-122.12935,301.11,1.01,1.01,2025-10-31,0446,T,38,6.1NRT,268.35,9.45,N
49.37897,-118.19425,300.9,1.31,1.14,2025-10-31,0446,T,35,6.1NRT,269.38,15.25,N
28.12248,-110.64321,304.13,1.87,1.34,2025-10-31,0440,T,59,6.1NRT,292.65,14.28,N
28.12908,-110.64951,303.49,1.87,1.34,2025-10-31,0440,T,33,6.1NRT,292.54,12.62,N
30.49927,-109.63533,326.67,2.37,1.49,2025-10-31,0440,T,100,6.1NRT,285.9,93.94,N
30.49853,-109.61779,309,2.38,1.49,2025-10-31,0440,T,76,6.1NRT,285.52,39.18,N
30.49666,-109.64149,316.89,2.37,1.49,2025-10-31,0440,T,94,6.1NRT,285.77,60.8,N
31.17761,-115.71474,306.53,1.07,1.03,2025-10-31,0442,T,68,6.1NRT,287.31,10.02,N
36.74985,-118.86702,308.28,1,1,2025-10-31,0442,T,74,6.1NRT,281.71,12.25,N
39.14651,-122.22778,304.64,1.11,1.05,2025-10-31,0444,T,46,6.1NRT,287.59,8.79,N
39.15565,-122.23027,306.27,1.11,1.05,2025-10-31,0444,T,67,6.1NRT,286.46,10.26,N
39.15366,-122.24267,303.63,1.11,1.05,2025-10-31,0444,T,56,6.1NRT,286.6,8.2,N
43.04637,-122.95658,312.57,1.06,1.03,2025-10-31,0444,T,85,6.1NRT,282.48,16.02,N
44.35577,-119.78201,302.03,1.04,1.02,2025-10-31,0444,T,39,6.1NRT,272.95,9.43,N
44.35419,-119.79471,302.03,1.04,1.02,2025-10-31,0444,T,46,6.1NRT,273.24,9.65,N
44.45835,-119.91832,302.5,1.03,1.02,2025-10-31,0444,T,27,6.1NRT,274.26,9.2,N
44.34602,-122.16499,316.12,1.01,1,2025-10-31,0444,T,93,6.1NRT,279.99,18.39,N
44.30611,-122.43529,310.76,1.02,1.01,2025-10-31,0444,T,81,6.1NRT,280.42,13.55,N
44.30426,-122.44775,302.24,1.02,1.01,2025-10-31,0444,T,42,6.1NRT,280.55,7.95,N
44.33239,-122.44318,301.46,1.02,1.01,2025-10-31,0444,T,5,6.1NRT,278.75,6.71,N
44.33054,-122.4556,316.14,1.02,1.01,2025-10-31,0444,T,93,6.1NRT,280.28,17.15,N
44.32871,-122.46793,315.38,1.02,1.01,2025-10-31,0444,T,57,6.1NRT,279.92,15.71,N
19.39861,-92.03797,319.19,1.99,1.38,2025-10-31,0941,A,98,6.1NRT,293.97,45.98,N
19.39438,-92.04578,309.12,1.99,1.38,2025-10-31,0941,A,40,6.1NRT,294.16,23.72,N
18.65011,-92.17058,305.78,2.02,1.38,2025-10-31,0941,A,66,6.1NRT,287.94,19.03,N
18.42379,-93.18135,307.42,1.71,1.28,2025-10-31,0941,A,71,6.1NRT,288.52,18.71,N
18.50957,-96.14411,327.49,1.12,1.06,2025-10-31,0941,A,100,6.1NRT,290.57,31.52,N
18.50794,-96.13386,302.84,1.12,1.06,2025-10-31,0941,A,52,6.1NRT,288.57,6.8,N
17.84422,-93.11825,351.62,1.78,1.31,2025-10-31,0941,A,100,6.1NRT,289.62,153.8,N
17.84134,-93.10211,320.01,1.78,1.31,2025-10-31,0941,A,100,6.1NRT,287.79,42.32,N
17.76302,-92.91908,311,1.85,1.33,2025-10-31,0941,A,81,6.1NRT,290.32,26.15,N
17.76008,-92.90237,305.67,1.85,1.33,2025-10-31,0941,A,65,6.1NRT,288.64,18.17,N
49.40462,-115.59631,304.55,1.04,1.02,2025-10-31,1113,A,61,6.1NRT,268.73,12.83,N
47.21214,-116.29771,310.29,1.04,1.02,2025-10-31,1115,A,80,6.1NRT,272.52,15.65,N
47.13628,-115.81667,301.58,1.02,1.01,2025-10-31,1115,A,42,6.1NRT,269.92,10.28,N
46.97665,-116.13256,306.43,1.03,1.01,2025-10-31,1115,A,68,6.1NRT,274.07,12.91,N
46.65866,-116.18334,307.26,1.02,1.01,2025-10-31,1115,A,71,6.1NRT,273.64,13.03,N
42.69373,-111.59216,308.87,1.34,1.15,2025-10-31,1115,A,76,6.1NRT,267.95,23,N
42.69075,-111.57667,303.5,1.35,1.15,2025-10-31,1115,A,55,6.1NRT,267.44,17.86,N
31.65956,-82.87499,302.05,1.01,1.01,2025-10-31,1505,T,50,6.1NRT,288.76,4.73,D
36.63425,-79.69933,304.17,1.13,1.06,2025-10-31,1503,T,38,6.1NRT,285.92,7.85,D
31.55504,-82.79527,318.98,1.02,1.01,2025-10-31,1505,T,79,6.1NRT,289.77,17.83,D
31.84154,-85.3669,314.5,1.06,1.03,2025-10-31,1505,T,75,6.1NRT,287.75,14.29,D
31.84014,-85.356,303.7,1.06,1.03,2025-10-31,1505,T,33,6.1NRT,287.75,6.06,D
31.83231,-85.36383,322.54,1.06,1.03,2025-10-31,1505,T,82,6.1NRT,287.11,23.67,D
31.44646,-82.93004,301.91,1.01,1.01,2025-10-31,1505,T,43,6.1NRT,289.25,5.11,D
31.4973,-87.26576,302.17,1.27,1.12,2025-10-31,1505,T,51,6.1NRT,285.9,8.94,D
30.82739,-83.62712,301.21,1,1,2025-10-31,1505,T,45,6.1NRT,289.68,3.77,D
30.82591,-83.61697,302.07,1,1,2025-10-31,1505,T,51,6.1NRT,291.15,4.18,D
30.7183,-83.07169,312.14,1.02,1.01,2025-10-31,1505,T,72,6.1NRT,289.98,11.85,D
30.71675,-83.06142,305.98,1.02,1.01,2025-10-31,1505,T,63,6.1NRT,290.23,7.5,D
30.82351,-84.63625,313.31,1.01,1.01,2025-10-31,1505,T,69,6.1NRT,287.39,12.6,D
30.8221,-84.62597,319.07,1.01,1.01,2025-10-31,1505,T,79,6.1NRT,287.33,18.12,D
30.82069,-84.61568,300.75,1.01,1.01,2025-10-31,1505,T,13,6.1NRT,286.72,4.2,D
30.56702,-83.48083,303.95,1,1,2025-10-31,1505,T,58,6.1NRT,288.2,5.98,D
30.56553,-83.47067,303.22,1,1,2025-10-31,1505,T,55,6.1NRT,289.73,5.5,D
30.52863,-83.35848,308.93,1.01,1,2025-10-31,1505,T,68,6.1NRT,291.94,8.57,D
30.52712,-83.3483,310.54,1.01,1,2025-10-31,1505,T,70,6.1NRT,291.75,9.57,D
30.26188,-81.80359,302.71,1.11,1.05,2025-10-31,1505,T,53,6.1NRT,289.57,5.44,D
30.34908,-82.95772,304.75,1.02,1.01,2025-10-31,1505,T,60,6.1NRT,290.44,6.53,D
30.40683,-83.85232,302.96,1,1,2025-10-31,1505,T,54,6.1NRT,288.86,5.78,D
30.05305,-82.53533,304.56,1.05,1.02,2025-10-31,1505,T,59,6.1NRT,290.12,7.01,D
30.00468,-83.0081,300.9,1.03,1.01,2025-10-31,1505,T,35,6.1NRT,290.02,3.61,D
29.49153,-82.79914,319.95,1.04,1.02,2025-10-31,1505,T,80,6.1NRT,293.23,17.6,D
29.42594,-82.91494,308.46,1.04,1.02,2025-10-31,1505,T,67,6.1NRT,292.52,8.23,D
29.27372,-82.17944,306.3,1.1,1.04,2025-10-31,1505,T,63,6.1NRT,290,7.91,D
28.53938,-80.68285,346.39,1.32,1.14,2025-10-31,1505,T,89,6.1NRT,291.52,82.57,D
28.66858,-82.03898,303.75,1.13,1.06,2025-10-31,1505,T,57,6.1NRT,291.2,5.57,D
28.37825,-82.37803,305.32,1.1,1.05,2025-10-31,1505,T,61,6.1NRT,292.33,6.68,D
28.27569,-82.54449,302.3,1.09,1.04,2025-10-31,1505,T,52,6.1NRT,292.12,4.74,D
28.27401,-82.53375,308.23,1.09,1.04,2025-10-31,1505,T,67,6.1NRT,291.74,8.81,D
27.45216,-81.69933,304.24,1.21,1.09,2025-10-31,1507,T,57,6.1NRT,291.85,5.83,D
27.35268,-81.89562,303.62,1.19,1.08,2025-10-31,1507,T,49,6.1NRT,291.87,4.86,D
27.35075,-81.88403,304.63,1.19,1.09,2025-10-31,1507,T,58,6.1NRT,292.46,5.53,D
27.34708,-81.89072,308.94,1.19,1.09,2025-10-31,1507,T,67,6.1NRT,292.65,9.78,D
26.86769,-81.16515,308.96,1.32,1.14,2025-10-31,1507,T,67,6.1NRT,292.91,10.94,D
26.58828,-81.04063,328.02,1.36,1.15,2025-10-31,1507,T,85,6.1NRT,292.4,39.5,D
26.58602,-81.02749,326.56,1.36,1.16,2025-10-31,1507,T,84,6.1NRT,291.26,37,D
19.39978,-92.0442,311.17,1.8,1.31,2025-10-31,1509,T,0,6.1NRT,294.42,15.98,D
36.63225,-79.68716,309.45,1.13,1.06,2025-10-31,1503,T,66,6.1NRT,285.92,11.86,D
36.62505,-79.70163,307.67,1.13,1.06,2025-10-31,1503,T,64,6.1NRT,285.73,10.55,D
36.62305,-79.68947,309.39,1.13,1.06,2025-10-31,1503,T,69,6.1NRT,285.86,11.96,D
35.85931,-78.01994,305.39,1.39,1.17,2025-10-31,1503,T,61,6.1NRT,287.29,12.14,D
35.83092,-78.49871,322,1.31,1.14,2025-10-31,1503,T,81,6.1NRT,287.45,31.42,D
35.96101,-80.71153,327.64,1.06,1.03,2025-10-31,1503,T,85,6.1NRT,286.74,29.73,D
35.95922,-80.70019,309.54,1.06,1.03,2025-10-31,1503,T,69,6.1NRT,286.07,11.44,D
35.41442,-77.97846,302.07,1.42,1.18,2025-10-31,1503,T,51,6.1NRT,288.05,8.2,D
35.13493,-78.14117,302.41,1.41,1.18,2025-10-31,1503,T,52,6.1NRT,287.77,8.99,D
34.88174,-78.28882,312.32,1.4,1.17,2025-10-31,1503,T,72,6.1NRT,287.53,19.51,D
35.118,-79.81973,314.03,1.16,1.07,2025-10-31,1503,T,74,6.1NRT,286.71,17.92,D
35.10337,-81.45592,312.08,1.03,1.01,2025-10-31,1503,T,64,6.1NRT,287.11,12.08,D
35.10168,-81.44495,313.6,1.03,1.02,2025-10-31,1503,T,71,6.1NRT,286.46,13.37,D
35.09452,-81.45793,310.28,1.03,1.01,2025-10-31,1503,T,54,6.1NRT,286.51,10.56,D
35.09282,-81.44695,312.85,1.03,1.02,2025-10-31,1503,T,68,6.1NRT,286.16,12.7,D
34.87027,-80.06397,303.46,1.15,1.07,2025-10-31,1503,T,56,6.1NRT,286.89,7.58,D
34.32201,-78.69063,300.12,1.36,1.16,2025-10-31,1503,T,28,6.1NRT,287.68,7.06,D
34.64876,-82.3044,302.09,1.01,1,2025-10-31,1503,T,51,6.1NRT,286.76,6.21,D
34.15497,-80.23492,306.96,1.15,1.07,2025-10-31,1503,T,64,6.1NRT,288.06,10.14,D
34.47899,-84.47633,300.76,1.05,1.02,2025-10-31,1503,T,41,6.1NRT,282.91,6.75,D
34.47753,-84.46525,310.44,1.05,1.02,2025-10-31,1503,T,70,6.1NRT,283.64,13.06,D
34.21301,-82.99836,303.59,1,1,2025-10-31,1503,T,56,6.1NRT,286.83,6.78,D
34.21151,-82.98784,301.39,1,1,2025-10-31,1503,T,47,6.1NRT,286.55,5.62,D
33.00976,-79.88729,300.43,1.24,1.11,2025-10-31,1503,T,32,6.1NRT,289.05,6.88,D
32.89788,-81.88206,307.2,1.04,1.02,2025-10-31,1503,T,65,6.1NRT,287.5,9.7,D
32.73783,-81.3381,307.75,1.09,1.04,2025-10-31,1503,T,66,6.1NRT,287.73,10.38,D
32.73603,-81.32693,310.18,1.09,1.04,2025-10-31,1503,T,70,6.1NRT,287.87,12.28,D
32.72904,-81.33492,327.61,1.09,1.04,2025-10-31,1503,T,85,6.1NRT,287.78,30.91,D
32.95721,-83.32673,310.62,1,1,2025-10-31,1503,T,70,6.1NRT,287.29,11.24,D
32.40003,-82.56084,305.81,1.02,1.01,2025-10-31,1503,T,62,6.1NRT,289.29,7.62,D
32.39845,-82.55038,307.85,1.02,1.01,2025-10-31,1503,T,66,6.1NRT,289.41,8.95,D
32.31636,-82.37879,305.03,1.03,1.01,2025-10-31,1503,T,60,6.1NRT,288.45,7.52,D
32.31475,-82.36824,301.76,1.03,1.01,2025-10-31,1503,T,49,6.1NRT,288.39,5.65,D
